lat,long,name
42.34444132,-88.00403184,$323.74
42.34394741,-88.00403389,$315.05
42.34394741,-88.00403389,$315.05
42.34394741,-88.00403389,$315.05
42.34394741,-88.00403389,$315.05
42.34378277,-88.00403471,$291.72
42.35438478,-87.99376104,$253.68
42.35438478,-87.99376104,$253.68
42.35438478,-87.99376104,$253.68
42.36278831,-87.99437311,$521.55
42.36329795,-87.99586872,$514.53
42.36221968,-87.99583719,$511.42
42.3630083,-87.99516059,$508.15
42.36373483,-87.99437423,$503.57
42.36272903,-87.9946587,$498.69
42.3624713,-87.9951949,$462.59
42.36341482,-87.99564597,$481.26
42.36166233,-87.99506155,$469.37
42.36143801,-87.99372905,$458.68
42.36318877,-87.99404826,$466.30
42.36315579,-87.99464762,$443.40
42.36213609,-87.99459073,$440.45
42.3622408,-87.99433505,$452.01
42.36269294,-87.99338809,$426.63
42.3622486,-87.99339064,$426.34
42.36303216,-87.99626748,$422.18
42.36311268,-87.99338558,$483.96
42.36375646,-87.99383209,$408.45
42.36316567,-87.99606911,$434.06
42.36309411,-87.99491097,$405.18
42.3619789,-87.99476073,$396.31
42.36149361,-87.99409522,$591.17
42.36272784,-87.99562253,$552.97
42.36174226,-87.99587062,$542.42
42.36158244,-87.99343305,$522.67
42.36157547,-87.99604726,$504.61
42.36225399,-87.99401528,$499.65
42.36169718,-87.99428422,$489.14
42.36374052,-87.994107,$483.62
42.36182077,-87.99337714,$482.39
42.36366028,-87.99490752,$502.49
42.36319318,-87.99437587,$471.74
42.36333849,-87.99337974,$447.88
42.36245518,-87.99625802,$463.41
42.36263259,-87.99492722,$463.29
42.36370693,-87.99464261,$455.46
42.36140939,-87.99622311,$432.51
42.36190862,-87.99569622,$455.99
42.36280435,-87.99403312,$445.98
42.36246097,-87.99338987,$434.15
42.36209157,-87.99550501,$433.63
42.36203658,-87.99339218,$432.76
42.36195595,-87.99419079,$417.28
42.36289997,-87.99539307,$416.56
42.36261091,-87.9965149,$415.21
42.36181937,-87.99490932,$409.55
42.36233872,-87.9960427,$410.85
42.3635131,-87.99540955,$415.30
42.36197013,-87.99665893,$0.01
42.36285188,-87.99648895,$411.25
42.36359568,-87.99516341,$436.23
42.3610235,-87.99446317,$0.01
42.36142024,-87.9969594,$359.76
42.36150221,-87.99735021,$344.05
42.36122099,-87.99766535,$316.35
42.36065966,-87.99713556,$285.63
42.36065271,-87.99762159,$281.36
42.36120299,-87.99670859,$298.25
42.36091515,-87.99779775,$278.84
42.36106908,-87.99646805,$278.70
42.36061059,-87.99674212,$259.11
42.3451412,-88.00403509,$441.97
42.34497808,-88.00403064,$274.76
42.35271285,-87.98765703,$69.67
42.35260377,-87.98654791,$69.67
42.35101794,-87.98656494,$69.67
42.35271285,-87.98765703,$67.99
42.35195281,-87.98766471,$67.99
42.35260377,-87.98654791,$67.99
42.35180084,-87.98656992,$67.99
42.35087817,-87.98759445,$62.16
42.34985628,-87.9870309,$70.41
42.34985628,-87.9870309,$70.41
42.34985628,-87.9870309,$70.41
42.35040767,-87.98600727,$70.41
42.35040767,-87.98600727,$70.41
42.35040767,-87.98600727,$70.41
42.3498088,-87.98592143,$70.41
42.3498088,-87.98592143,$70.41
42.3498088,-87.98592143,$70.41
42.35271285,-87.98765703,$69.67
42.35195281,-87.98766471,$69.67
42.35260377,-87.98654791,$69.67
42.35180084,-87.98656992,$69.67
42.35180084,-87.98656992,$69.67
42.35180084,-87.98656992,$69.67
42.35101794,-87.98656494,$69.67
42.35101794,-87.98656494,$69.67
42.34985628,-87.9870309,$68.72
42.34985628,-87.9870309,$68.72
42.34985628,-87.9870309,$68.72
42.35040767,-87.98600727,$68.72
42.35040767,-87.98600727,$68.72
42.35040767,-87.98600727,$68.72
42.3498088,-87.98592143,$68.72
42.3498088,-87.98592143,$68.72
42.3498088,-87.98592143,$68.72
42.35271285,-87.98765703,$67.99
42.35271285,-87.98765703,$67.99
42.35271285,-87.98765703,$67.99
42.35195281,-87.98766471,$67.99
42.35195281,-87.98766471,$67.99
42.35195281,-87.98766471,$67.99
42.35260377,-87.98654791,$67.99
42.35180084,-87.98656992,$67.99
42.35180084,-87.98656992,$67.99
42.35101794,-87.98656494,$67.99
42.35101794,-87.98656494,$67.99
42.35087817,-87.98759445,$62.16
42.35087817,-87.98759445,$62.16
42.35087817,-87.98759445,$62.16
42.35087817,-87.98759445,$62.16
42.35195281,-87.98766471,$69.67
42.34985628,-87.9870309,$68.72
42.35260377,-87.98654791,$67.99
42.35260377,-87.98654791,$69.67
42.35195281,-87.98766471,$89.79
42.35195281,-87.98766471,$88.66
42.35260377,-87.98654791,$86.99
42.35101794,-87.98656494,$86.99
42.34985628,-87.9870309,$85.95
42.35040767,-87.98600727,$85.95
42.35101794,-87.98656494,$83.68
42.35260377,-87.98654791,$83.68
42.35271285,-87.98765703,$82.00
42.35195281,-87.98766471,$82.00
42.35195281,-87.98766471,$82.00
42.35101794,-87.98656494,$82.00
42.35101794,-87.98656494,$82.00
42.35260377,-87.98654791,$82.00
42.35195281,-87.98766471,$86.99
42.35180084,-87.98656992,$86.99
42.35260377,-87.98654791,$89.79
42.35271285,-87.98765703,$88.66
42.35260377,-87.98654791,$88.66
42.35180084,-87.98656992,$88.66
42.35195281,-87.98766471,$86.99
42.34985628,-87.9870309,$87.64
42.34985628,-87.9870309,$87.64
42.34985628,-87.9870309,$87.64
42.35040767,-87.98600727,$87.64
42.35040767,-87.98600727,$87.64
42.35040767,-87.98600727,$87.64
42.3498088,-87.98592143,$87.64
42.3498088,-87.98592143,$87.64
42.3498088,-87.98592143,$87.64
42.3498088,-87.98592143,$87.64
42.35271285,-87.98765703,$86.99
42.35271285,-87.98765703,$86.99
42.35271285,-87.98765703,$86.99
42.35271285,-87.98765703,$86.99
42.35195281,-87.98766471,$86.99
42.35195281,-87.98766471,$86.99
42.35260377,-87.98654791,$86.99
42.35260377,-87.98654791,$86.99
42.35260377,-87.98654791,$86.99
42.35180084,-87.98656992,$86.99
42.35180084,-87.98656992,$86.99
42.35180084,-87.98656992,$86.99
42.35101794,-87.98656494,$86.99
42.35101794,-87.98656494,$86.99
42.34985628,-87.9870309,$85.95
42.34985628,-87.9870309,$85.95
42.34985628,-87.9870309,$85.95
42.35040767,-87.98600727,$85.95
42.35040767,-87.98600727,$85.95
42.3498088,-87.98592143,$85.95
42.3498088,-87.98592143,$85.95
42.3498088,-87.98592143,$85.95
42.3498088,-87.98592143,$85.95
42.35271285,-87.98765703,$83.68
42.35271285,-87.98765703,$83.68
42.35271285,-87.98765703,$83.68
42.35271285,-87.98765703,$83.68
42.35271285,-87.98765703,$83.68
42.35271285,-87.98765703,$83.68
42.35195281,-87.98766471,$83.68
42.35195281,-87.98766471,$83.68
42.35195281,-87.98766471,$83.68
42.35195281,-87.98766471,$83.68
42.35195281,-87.98766471,$83.68
42.35195281,-87.98766471,$83.68
42.35260377,-87.98654791,$83.68
42.35260377,-87.98654791,$83.68
42.35260377,-87.98654791,$83.68
42.35260377,-87.98654791,$83.68
42.35180084,-87.98656992,$83.68
42.35180084,-87.98656992,$83.68
42.35180084,-87.98656992,$83.68
42.35180084,-87.98656992,$83.68
42.35180084,-87.98656992,$83.68
42.35180084,-87.98656992,$83.68
42.35101794,-87.98656494,$83.68
42.35101794,-87.98656494,$83.68
42.35101794,-87.98656494,$83.68
42.35101794,-87.98656494,$83.68
42.35040767,-87.98600727,$81.97
42.35271285,-87.98765703,$82.00
42.35260377,-87.98654791,$82.00
42.35180084,-87.98656992,$82.00
42.35180084,-87.98656992,$82.00
42.34985628,-87.9870309,$81.97
42.34985628,-87.9870309,$81.97
42.34985628,-87.9870309,$81.97
42.35040767,-87.98600727,$81.97
42.35040767,-87.98600727,$81.97
42.3498088,-87.98592143,$81.97
42.3498088,-87.98592143,$81.97
42.34985628,-87.9870309,$80.28
42.34985628,-87.9870309,$80.28
42.34985628,-87.9870309,$80.28
42.35040767,-87.98600727,$80.28
